text,cluster,cluster_corrected
"cousine ger-
maine",52,
Aixin,52,
Fontainebleau,52,
Belette,53,
gazette7,53,
S,53,
Partez,53,
tel,53,
jattendrai,53,
tete,53,
Henriette,53,
lavaitpas repetee,53,
surete,53,
terie,53,
tete-h-tete,53,
hte,53,
loire,54,
si',54,
Sire,54,
obeir,54,
si110,54,
au102,55,
Aurea,55,
gea,55,
Maures,55,
palais de la reine,56,
abbaye de Rencontre,56,
foret de Rencontre,56,
Vovray,57,
MOI,57,
voila,57,
VOil,57,
Voil,57,
moiLKE,57,
ce324,58,
h ce324,58,
g328,58,
Cerberes,59,
etrangeres,59,
recerai,59,
Gerere,59,
Am-,60,
Lamelh,60,
Lam-,60,
Lambertremit,60,
d0un e pouvez,61,
Trouvez-,61,
Tache,62,
Croix-Blanche,62,
Croix-Blanchie,62,
Lameth,63,
Bussy,63,
Bussy .se plata,63,
Bussy-La-,63,
Bussy-Lameth,63,
Madame.1,63,
Bussy-Lumeth,63,
jijel,64,
Helasl,64,
Helas,64,
Son-,65,
soNne,65,
som-170,65,
I.E,65,
Sissone,65,
Soissons,65,
sonarrivee,65,
chavannes,66,
Ig,66,
Chavigon,66,
Pignon,66,
lavie,66,
Chavignon,66,
la22,67,
Laon f,67,
Laon,67,
Moyenbrie,68,
Croyez-,68,
Voyez,68,
"tresses,104",69,
chose3,69,
comtesse de Lamelh,69,
c0messe,69,
hotesse,69,
Abbesse,69,
CANIVEAU,70,
Sinon h Anizy,70,
Aizy,70,
Ani-,70,
chteau d'Anizy,70,
Anizy,70,
parc d'Anizy,70,
Ehiol,71,
dehorsne,71,
biehi,71,
Eh,71,
Carrousel,72,
Y0us,72,
Rappelez-vousLE,72,
"Cour'
Vous avez done oublie",72,
Jusquici,72,
VOus,72,
MIa-,73,
A01,73,
Minence,73,
MI,73,
elana,74,
clat,74,
san-,74,
Langle,74,
fiants,74,
M,74,
Lanuit,74,
Clan,74,
lucy,75,
Lucy,75,
ducdOr-,75,
Bohemienne,76,
lens,76,
Ohl,76,
Bohemians,76,
Bohemiens,76,
carioledeM. Ceux-de-Roy,77,
Cour-de-Roy,77,
Coeur-de-Roy,77,
I,78,
Soyons,78,
D yo,78,
Noyon,78,
Dieuni,79,
Picarde,79,
Normandie,79,
Picardie,79,
