text,cluster,cluster_corrected
Threadneedle,35,
Threadneedle Street,35,
Mount St.,36,
Mount,36,
Saint Jean,37,
Mount Saint John,37,
Saint Jams,37,
County Kildare,38,
County,38,
St. John’s,39,
"St. John’s
Wood",39,
"Mount
St. John",39,
St. Kitts,40,
St. Kitt’s,40,
St. Helena,41,
Saint Helena,41,
St.,42,
St. Just,42,
Park,43,
"Park
Lane",43,
Parc,44,
Pare,44,
the Hyde Park,45,
Hyde Park,45,
Scarce,46,
red scarfs,46,
Red Seas,46,
¢ris¢e,47,
Parisot,47,
Moorish,47,
Paris,47,
Smithfield,48,
Moorfields,48,
Clapham,49,
Clapp,49,
Dulwich,50,
Greenwich,50,
Harwich,50,
Jericho,51,
Africa,51,
America,51,
the Prince of Wales’s,52,
the Prince of Wales,52,
Regent,52,
the Prince Regent,52,
écarté,53,
Bart,53,
Faro,54,
Baronet,54,
St. Pancras,55,
St. Paul’s,55,
"St.
Paul’s",55,
Mudbury,56,
Banbury,56,
Edinburgh,56,
Cracksman,56,
Highbury Barn,56,
Lacken,56,
Crackenbury,56,
Canterbury,56,
Black Bess,57,
the Black Hole,57,
Bombay,58,
Bay,58,
Bayswater,59,
Waterloo,59,
WATERLOO,59,
Mango,60,
Angouléme,60,
Wellingtons,61,
Wellington,61,
Islington,61,
"Kensington
Gardens",62,
Kensington Gardens,62,
Kensington,62,
Kew Gardens,63,
Gardens,63,
the Aurelius Garden,63,
Flint,64,
Dublin,64,
Calumny,65,
the Atlantic Ocean,65,
cali ocean,65,
cali,65,
Bulgaria,66,
Mars,66,
Maria,66,
Shylock,67,
Bulbul,67,
Bullock,67,
Tours,68,
Houri,68,
NURSE,68,
Thomson,68,
thou,68,
OW,69,
Bowls,69,
know-,69,
O’Dowd,69,
Lewes,70,
Cowes,70,
Wesleyan,70,
the West End,71,
West End Swell,71,
West End,71,
West Indian,72,
West India,72,
East India,73,
East Indiaman,73,
East,74,
Easter,74,
Bevetendt,75,
Ostend,75,
Ste,75,
Steyne,75,
Leicester,76,
Winchester,76,
Rochester,76,
Moscow,77,
Moss,77,
Molasses,78,
hosses,78,
ye Dob,79,
