text,cluster,cluster_corrected
Dittmer,-1,
Varaud,-1,
Milliet,-1,
rue d'Anjou,0,
rue d',0,
rue de Fleurus,0,
rue de,0,
rue de Laval,1,
rue de la Paix,1,
rue de la Harpe,1,
hôtel de la rue Tronchet,2,
rue de la Ferme,2,
rue de la Ferme et de la rue Tronchet,2,
Richelieu,3,
rue de Richelieu,3,
rue de Choiseul,4,
Choiseul,4,
Provence,5,
rue de Provence,5,
Provençaux,5,
Providence,6,
La Providence,6,
Champ-de-Mars,7,
Champ de Mars,7,
rue Lafayette,8,
Lafayette,8,
la Bastille,9,
place de la Bourse,9,
place de la Bastille,9,
pont de la Concorde,10,
place de la Concorde,10,
la Madeleine,11,
place de la Madeleine,11,
Madeleine,11,
Cher,12,
Pêcherie,12,
Boucher,12,
Vanneroy,13,
place de Vanneroy,13,
Notre-Dame-des-Victoires,14,
rue Notre-Dame-des-Victoires,14,
Cham,15,
Béchamel,15,
Chambres,16,
Chambrion,16,
champagne,17,
Champagne,17,
Espagnolet,18,
L'Espagnol,18,
l'Espagne,18,
d'Espagne,18,
Espagne,18,
fosse de M. Dambreuse,19,
Dambreuse,19,
hôtel Dambreuse,19,
Palais-Royal,20,
Palais Royal,20,
Palais-Royal !,20,
Palais,20,
théâtre du Palais-Royal,20,
Comédie-Française,21,
Buzançais,21,
Comédie,21,
Française,21,
Théâtre Français,21,
Français,21,
François,22,
Saint-François,22,
île Saint-Louis,23,
Saint-Louis,23,
Saint-Gervais,24,
Saint-Germain,24,
porte Saint-Martin,25,
faubourg Saint-Martin,25,
théâtre de la Porte-Saint-Martin,25,
rue Saint-Martin,25,
Porte-Saint-Martin,25,
rue Saint-Dominique,26,
porte Saint-Denis,26,
rue Saint-Denis,26,
de Saint-Denis,26,
boulevard Saint-Denis,26,
rue Saint-Hyacinthe,27,
rue Saint-Honoré,27,
Saint-Honoré,27,
rue Saint-Jacques,28,
Saint-Jacques,28,
rue Sainte-Anne,29,
Sainte-Anne,29,
Sainte-Alliance,29,
de France,30,
Frank,30,
Collège de France,30,
collège de Sens,30,
La France,30,
la France,30,
France,30,
chapelle Saint-Saturnin,31,
Sainte-Chapelle,31,
chapelle Saint-Nicolas,31,
Suissesse,32,
Suisse,32,
Vêpres,33,
Presse,33,
Prusse,34,
Russes,34,
Russie,35,
vessie,35,
bois de Crancé,36,
Crancé,36,
bois de Boulogne,37,
Boulogne,37,
Pologne,38,
la Pologne,38,
Bourgogne,39,
Luxembourg,39,
Bourgeoise,39,
de Bourges,39,
Bourges,39,
le Pont-Neuf,40,
Pont-Neuf,40,
pont Neuf,40,
Ponts,41,
Dupont,41,
Postillon,42,
Postillon russe,42,
postillon,42,
Châtillon,42,
place Gaillon,43,
Gaillon,43,
Chaillot,44,
Chailly,44,
Billy,45,
Filly,45,
Andilly,45,
Neuilly,45,
Charte,46,
Montmartre,46,
martre,46,
rue Montmartre,46,
boulevard Montmartre,46,
Chartres,46,
Partez,47,
partez,47,
Mlle Marthe,48,
Marthe,48,
faubourg Poissonnière,49,
boulevard Poissonnière,49,
Poissonnière,49,
rue Paradis-Poissonnière,49,
rue Paradis,50,
Rue Paradis,50,
Anglaise,51,
Anglais,51,
Pékin,52,
nankin,52,
Mlle Vatnaz,53,
Nogent Mlle Vatnaz,53,
Vatnaz,53,
Nogent-sur-Seine,54,
Nogentais,54,
Nogent,54,
la Seine,55,
Seine,55,
La Seine,55,
hein,55,
Iéna,56,
pont d'Iéna,56,
pont d'Arcole,56,
Hôpital,57,
boulevards des Gobelins,57,
boulevard de l'Hôpital,57,
boulevard des Capucines,57,
Barante,58,
Quarante,58,
Capitaine,59,
la Capitale,59,
Vazeille,60,
Lille,60,
Bellevue,61,
Vaudeville,61,
Belleville,61,
Grémonville,62,
Sainville,62,
Fouquier-Tinville,62,
musée de Versailles,63,
Versailles,63,
Canailles,63,
Allez,64,
Celles,64,
Halles,64,
Te rappelles,64,
Allemagne,65,
Allemand,65,
Allemande,65,
le Rhin,66,
Rhin,66,
Empoigne,67,
Soignez,67,
Ligne,67,
ligne du Nord,68,
du Nord,68,
Fortelle,69,
Bagatelle,69,
XIIe arrondissement,70,
arrondissement de la Fortelle,70,
XIe arrondissement,70,
Normandes,71,
Mormans,71,
rue Jacob,72,
rue Joubert,72,
Gauloises,73,
Gaulois,73,
Blackstone,74,
Creton,74,
Ton,74,
Antony,74,
Italiens,75,
Italie,75,
l'Italie,75,
d'Italie,75,
Italienne,75,
rue Vivienne,76,
Vienne,76,
vésuviennes,76,
Vésuve,76,
Vénitienne,76,
Vivienne,76,
Esséniens,77,
Amiens,77,
Deviens,77,
Tiens,77,
Conférence,78,
Régence,78,
Trois-Maries,79,
Trois-Rois,79,
Variétés,80,
Lovarias,80,
Zacharioe,80,
Charivari,80,
Hôtel de Ville,81,
Hôtel de ville,81,
hôtel de Nantes,81,
Archevêque,82,
Villeneuve-l'Archevêque,82,
Desolmes,83,
Desde,83,
sais,84,
Colosse,84,
Ecosse,84,
Ecossais,84,
Montataire,85,
Montagne,85,
monta,85,
Piémont,85,
Montez,86,
Montebello,86,
Ville-de-Montereau,87,
Montereau,87,
port de Montereau,87,
Morelly,88,
Moreau,88,
la Daumont,89,
Saumon,89,
Pharamond,90,
Mondor,90,
Gardes,91,
regardez,91,
Regardez,91,
Garde-Meuble,92,
Garde-Meubles,92,
Yonne,93,
Rosanette,93,
Lyon,93,
baïonnettes,93,
Sorbonne,93,
Frisonne,93,
Hussonnet,93,
mignonne,93,
Connaissant,94,
Connais,94,
Bourbonnais,94,
la Renaissance,95,
Renaissance,95,
Louvre,96,
Au Louvre,96,
collections du Louvre,96,
au Louvre,96,
dôme du Louvre,96,
Direction,96,
Change,97,
Changarnier,97,
Bordeaux,98,
Bordelaise,98,
Bordelais,98,
Rentrons,99,
Entrez,99,
Comment,100,
Somme,100,
La somme,100,
au Havre,101,
du Havre,101,
le Havre,101,
gare du Havre,101,
kaolin de Bretagne,102,
la Bretagne,102,
Beauté,103,
Beaux-Arts,103,
Tournez,104,
Letourneur,104,
Tournelle,104,
Polonais,105,
Polonaise,105,
Savez,106,
Avez,106,
Marc-aux-Fées,107,
Marché-aux-Chevaux,107,
Place du Carrousel,108,
Carrousel,108,
place du Carrousel,108,
Armes,109,
place d'Armes,109,
Ormes,109,
Paris,110,
Parisien,110,
Cercle,111,
Cerfs,111,
Clerc,111,
Siècle,111,
Dagneaux,112,
Bugneaux,112,
Moulin-Rouge,113,
Peaux-Rouges,113,
Fromanteau,114,
rue Fromanteau,114,
conseil général de l'Aube,115,
Aube,115,
l'Aube,115,
brune,116,
damas de laine brune,116,
damas,117,
Panoramas,117,
Blanqui,118,
Banque,118,
Maman,118,
Salamanque,118,
Irlandais,119,
Guirlande,119,
languir,120,
Languedoc,120,
Percepteur,121,
Précepteur,121,
Irez,122,
retirez,122,
Suriret,122,
