text,cluster,cluster_corrected
Infortunes,73,
Géniès,73,
Alfort,73,
Ecole d'Alfort,73,
Mlle,74,
Vallée,74,
Allez,74,
Lyon,75,
Présentez,75,
Arrêtez,75,
Écoutez,75,
Prêtez,75,
Ferrouillat,76,
du Nord,76,
Pérou,76,
Fougeroux,76,
Broum-Broum,76,
